GVKEY,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,costat,sic
001257,1988-07-31,1988,INDL,C,D,STD,USD,A,6798
001257,1989-07-31,1989,INDL,C,D,STD,USD,A,6798
001257,1990-07-31,1990,INDL,C,D,STD,USD,A,6798
001257,1991-07-31,1991,INDL,C,D,STD,USD,A,6798
001257,1992-07-31,1992,INDL,C,D,STD,USD,A,6798
001257,1993-07-31,1993,INDL,C,D,STD,USD,A,6798
001257,1994-12-31,1994,INDL,C,D,STD,USD,A,6798
001257,1995-12-31,1995,INDL,C,D,STD,USD,A,6798
001257,1996-12-31,1996,INDL,C,D,STD,USD,A,6798
001257,1997-12-31,1997,INDL,C,D,STD,USD,A,6798
001257,1998-12-31,1998,INDL,C,D,STD,USD,A,6798
001257,1999-12-31,1999,INDL,C,D,STD,USD,A,6798
001257,2000-12-31,2000,INDL,C,D,STD,USD,A,6798
001257,2001-12-31,2001,INDL,C,D,STD,USD,A,6798
001257,2002-12-31,2002,INDL,C,D,STD,USD,A,6798
001257,2003-12-31,2003,INDL,C,D,STD,USD,A,6798
001257,2004-12-31,2004,INDL,C,D,STD,USD,A,6798
001257,2005-12-31,2005,INDL,C,D,STD,USD,A,6798
001257,2006-12-31,2006,INDL,C,D,STD,USD,A,6798
001257,2007-12-31,2007,INDL,C,D,STD,USD,A,6798
001257,2008-12-31,2008,INDL,C,D,STD,USD,A,6798
001257,2009-12-31,2009,INDL,C,D,STD,USD,A,6798
001257,2010-12-31,2010,INDL,C,D,STD,USD,A,6798
001266,1987-08-31,1987,INDL,C,D,STD,USD,A,0100
001266,1988-08-31,1988,INDL,C,D,STD,USD,A,0100
001266,1989-08-31,1989,INDL,C,D,STD,USD,A,0100
001266,1990-08-31,1990,INDL,C,D,STD,USD,A,0100
001266,1991-08-31,1991,INDL,C,D,STD,USD,A,0100
001266,1992-08-31,1992,INDL,C,D,STD,USD,A,0100
001266,1993-08-31,1993,INDL,C,D,STD,USD,A,0100
001266,1994-08-31,1994,INDL,C,D,STD,USD,A,0100
001266,1995-08-31,1995,INDL,C,D,STD,USD,A,0100
001266,1996-08-31,1996,INDL,C,D,STD,USD,A,0100
001266,1997-08-31,1997,INDL,C,D,STD,USD,A,0100
001266,1998-08-31,1998,INDL,C,D,STD,USD,A,0100
001266,1999-08-31,1999,INDL,C,D,STD,USD,A,0100
001266,2000-08-31,2000,INDL,C,D,STD,USD,A,0100
001266,2001-08-31,2001,INDL,C,D,STD,USD,A,0100
001266,2002-08-31,2002,INDL,C,D,STD,USD,A,0100
001266,2003-08-31,2003,INDL,C,D,STD,USD,A,0100
001266,2004-08-31,2004,INDL,C,D,STD,USD,A,0100
001266,2005-08-31,2005,INDL,C,D,STD,USD,A,0100
001266,2006-08-31,2006,INDL,C,D,STD,USD,A,0100
001266,2007-08-31,2007,INDL,C,D,STD,USD,A,0100
001266,2008-09-30,2008,INDL,C,D,STD,USD,A,0100
001266,2009-09-30,2009,INDL,C,D,STD,USD,A,0100
001266,2010-09-30,2010,INDL,C,D,STD,USD,A,0100
001300,1987-12-31,1987,INDL,C,D,STD,USD,A,9997
001300,1988-12-31,1988,INDL,C,D,STD,USD,A,9997
001300,1989-12-31,1989,INDL,C,D,STD,USD,A,9997
001300,1990-12-31,1990,INDL,C,D,STD,USD,A,9997
001300,1991-12-31,1991,INDL,C,D,STD,USD,A,9997
001300,1992-12-31,1992,INDL,C,D,STD,USD,A,9997
001300,1993-12-31,1993,INDL,C,D,STD,USD,A,9997
001300,1994-12-31,1994,INDL,C,D,STD,USD,A,9997
001300,1995-12-31,1995,INDL,C,D,STD,USD,A,9997
001300,1996-12-31,1996,INDL,C,D,STD,USD,A,9997
001300,1997-12-31,1997,INDL,C,D,STD,USD,A,9997
001300,1998-12-31,1998,INDL,C,D,STD,USD,A,9997
001300,1999-12-31,1999,INDL,C,D,STD,USD,A,9997
001300,2000-12-31,2000,INDL,C,D,STD,USD,A,9997
001300,2001-12-31,2001,INDL,C,D,STD,USD,A,9997
001300,2002-12-31,2002,INDL,C,D,STD,USD,A,9997
001300,2003-12-31,2003,INDL,C,D,STD,USD,A,9997
001300,2004-12-31,2004,INDL,C,D,STD,USD,A,9997
001300,2005-12-31,2005,INDL,C,D,STD,USD,A,9997
001300,2006-12-31,2006,INDL,C,D,STD,USD,A,9997
001300,2007-12-31,2007,INDL,C,D,STD,USD,A,9997
001300,2008-12-31,2008,INDL,C,D,STD,USD,A,9997
001300,2009-12-31,2009,INDL,C,D,STD,USD,A,9997
001300,2010-12-31,2010,INDL,C,D,STD,USD,A,9997
001327,1988-03-31,1987,INDL,C,D,STD,USD,A,3674
001327,1989-03-31,1988,INDL,C,D,STD,USD,A,3674
001327,1990-03-31,1989,INDL,C,D,STD,USD,A,3674
001327,1991-03-31,1990,INDL,C,D,STD,USD,A,3674
001327,1992-03-31,1991,INDL,C,D,STD,USD,A,3674
001327,1993-03-31,1992,INDL,C,D,STD,USD,A,3674
001327,1994-03-31,1993,INDL,C,D,STD,USD,A,3674
001327,1995-03-31,1994,INDL,C,D,STD,USD,A,3674
001327,1996-03-31,1995,INDL,C,D,STD,USD,A,3674
001327,1997-03-31,1996,INDL,C,D,STD,USD,A,3674
001327,1998-03-31,1997,INDL,C,D,STD,USD,A,3674
001327,1999-03-31,1998,INDL,C,D,STD,USD,A,3674
001327,2000-03-31,1999,INDL,C,D,STD,USD,A,3674
001327,2001-03-31,2000,INDL,C,D,STD,USD,A,3674
001327,2002-03-31,2001,INDL,C,D,STD,USD,A,3674
001327,2002-09-30,2002,INDL,C,D,STD,USD,A,3674
001327,2003-09-30,2003,INDL,C,D,STD,USD,A,3674
001327,2004-09-30,2004,INDL,C,D,STD,USD,A,3674
001327,2005-09-30,2005,INDL,C,D,STD,USD,A,3674
001327,2006-09-30,2006,INDL,C,D,STD,USD,A,3674
001327,2007-09-30,2007,INDL,C,D,STD,USD,A,3674
001327,2008-09-30,2008,INDL,C,D,STD,USD,A,3674
001327,2009-09-30,2009,INDL,C,D,STD,USD,A,3674
001327,2010-09-30,2010,INDL,C,D,STD,USD,A,3674
001380,1987-12-31,1987,INDL,C,D,STD,USD,A,1311
001380,1988-12-31,1988,INDL,C,D,STD,USD,A,1311
001380,1989-12-31,1989,INDL,C,D,STD,USD,A,1311
001380,1990-12-31,1990,INDL,C,D,STD,USD,A,1311
001380,1991-12-31,1991,INDL,C,D,STD,USD,A,1311
001380,1992-12-31,1992,INDL,C,D,STD,USD,A,1311
001380,1993-12-31,1993,INDL,C,D,STD,USD,A,1311
001380,1994-12-31,1994,INDL,C,D,STD,USD,A,1311
001380,1995-12-31,1995,INDL,C,D,STD,USD,A,1311
001380,1996-12-31,1996,INDL,C,D,STD,USD,A,1311
001380,1997-12-31,1997,INDL,C,D,STD,USD,A,1311
001380,1998-12-31,1998,INDL,C,D,STD,USD,A,1311
001380,1999-12-31,1999,INDL,C,D,STD,USD,A,1311
001380,2000-12-31,2000,INDL,C,D,STD,USD,A,1311
001380,2001-12-31,2001,INDL,C,D,STD,USD,A,1311
001380,2002-12-31,2002,INDL,C,D,STD,USD,A,1311
001380,2003-12-31,2003,INDL,C,D,STD,USD,A,1311
001380,2004-12-31,2004,INDL,C,D,STD,USD,A,1311
001380,2005-12-31,2005,INDL,C,D,STD,USD,A,1311
001380,2006-12-31,2006,INDL,C,D,STD,USD,A,1311
001380,2007-12-31,2007,INDL,C,D,STD,USD,A,1311
001380,2008-12-31,2008,INDL,C,D,STD,USD,A,1311
001380,2009-12-31,2009,INDL,C,D,STD,USD,A,1311
001380,2010-12-31,2010,INDL,C,D,STD,USD,A,1311
001393,1995-03-31,1994,INDL,C,D,STD,USD,A,7510
001393,1996-03-31,1995,INDL,C,D,STD,USD,A,7510
001393,1997-03-31,1996,INDL,C,D,STD,USD,A,7510
001393,1998-03-31,1997,INDL,C,D,STD,USD,A,7510
001393,1999-03-31,1998,INDL,C,D,STD,USD,A,7510
001393,2000-03-31,1999,INDL,C,D,STD,USD,A,7510
001393,2001-03-31,2000,INDL,C,D,STD,USD,A,7510
001393,2002-03-31,2001,INDL,C,D,STD,USD,A,7510
001393,2003-03-31,2002,INDL,C,D,STD,USD,A,7510
001393,2004-03-31,2003,INDL,C,D,STD,USD,A,7510
001393,2005-03-31,2004,INDL,C,D,STD,USD,A,7510
001393,2006-03-31,2005,INDL,C,D,STD,USD,A,7510
001393,2007-03-31,2006,INDL,C,D,STD,USD,A,7510
001393,2008-03-31,2007,INDL,C,D,STD,USD,A,7510
001393,2009-03-31,2008,INDL,C,D,STD,USD,A,7510
001393,2010-03-31,2009,INDL,C,D,STD,USD,A,7510
001393,2011-03-31,2010,INDL,C,D,STD,USD,A,7510
001397,1987-12-31,1987,INDL,C,D,STD,USD,A,2670
001397,1988-12-31,1988,INDL,C,D,STD,USD,A,2670
001397,1989-12-31,1989,INDL,C,D,STD,USD,A,2670
001397,1990-12-31,1990,INDL,C,D,STD,USD,A,2670
001397,1991-12-31,1991,INDL,C,D,STD,USD,A,2670
001397,1992-12-31,1992,INDL,C,D,STD,USD,A,2670
001397,1993-12-31,1993,INDL,C,D,STD,USD,A,2670
001397,1994-12-31,1994,INDL,C,D,STD,USD,A,2670
001397,1995-12-31,1995,INDL,C,D,STD,USD,A,2670
001397,1996-12-31,1996,INDL,C,D,STD,USD,A,2670
001397,1997-12-31,1997,INDL,C,D,STD,USD,A,2670
001397,1998-12-31,1998,INDL,C,D,STD,USD,A,2670
001397,1999-12-31,1999,INDL,C,D,STD,USD,A,2670
001397,2000-12-31,2000,INDL,C,D,STD,USD,A,2670
001397,2001-12-31,2001,INDL,C,D,STD,USD,A,2670
001397,2002-12-31,2002,INDL,C,D,STD,USD,A,2670
001397,2003-12-31,2003,INDL,C,D,STD,USD,A,2670
001397,2004-12-31,2004,INDL,C,D,STD,USD,A,2670
001397,2005-12-31,2005,INDL,C,D,STD,USD,A,2670
001397,2006-12-31,2006,INDL,C,D,STD,USD,A,2670
001397,2007-12-31,2007,INDL,C,D,STD,USD,A,2670
001397,2008-12-31,2008,INDL,C,D,STD,USD,A,2670
001397,2009-12-31,2009,INDL,C,D,STD,USD,A,2670
001397,2010-12-31,2010,INDL,C,D,STD,USD,A,2670
001410,1987-10-31,1987,INDL,C,D,STD,USD,A,7340
001410,1988-10-31,1988,INDL,C,D,STD,USD,A,7340
001410,1989-10-31,1989,INDL,C,D,STD,USD,A,7340
001410,1990-10-31,1990,INDL,C,D,STD,USD,A,7340
001410,1991-10-31,1991,INDL,C,D,STD,USD,A,7340
001410,1992-10-31,1992,INDL,C,D,STD,USD,A,7340
001410,1993-10-31,1993,INDL,C,D,STD,USD,A,7340
001410,1994-10-31,1994,INDL,C,D,STD,USD,A,7340
001410,1995-10-31,1995,INDL,C,D,STD,USD,A,7340
001410,1996-10-31,1996,INDL,C,D,STD,USD,A,7340
001410,1997-10-31,1997,INDL,C,D,STD,USD,A,7340
001410,1998-10-31,1998,INDL,C,D,STD,USD,A,7340
001410,1999-10-31,1999,INDL,C,D,STD,USD,A,7340
001410,2000-10-31,2000,INDL,C,D,STD,USD,A,7340
001410,2001-10-31,2001,INDL,C,D,STD,USD,A,7340
001410,2002-10-31,2002,INDL,C,D,STD,USD,A,7340
001410,2003-10-31,2003,INDL,C,D,STD,USD,A,7340
001410,2004-10-31,2004,INDL,C,D,STD,USD,A,7340
001410,2005-10-31,2005,INDL,C,D,STD,USD,A,7340
001410,2006-10-31,2006,INDL,C,D,STD,USD,A,7340
001410,2007-10-31,2007,INDL,C,D,STD,USD,A,7340
001410,2008-10-31,2008,INDL,C,D,STD,USD,A,7340
001410,2009-10-31,2009,INDL,C,D,STD,USD,A,7340
001410,2010-10-31,2010,INDL,C,D,STD,USD,A,7340
001414,1987-12-31,1987,INDL,C,D,STD,USD,A,6311
001414,2010-12-31,2010,INDL,C,D,STD,USD,A,6311
001417,1987-06-30,1987,INDL,C,D,STD,USD,A,6726
001417,1988-06-30,1988,INDL,C,D,STD,USD,A,6726
001417,1989-06-30,1989,INDL,C,D,STD,USD,A,6726
001417,1990-06-30,1990,INDL,C,D,STD,USD,A,6726
001417,1991-06-30,1991,INDL,C,D,STD,USD,A,6726
001417,1992-06-30,1992,INDL,C,D,STD,USD,A,6726
001417,1993-06-30,1993,INDL,C,D,STD,USD,A,6726
001417,1994-06-30,1994,INDL,C,D,STD,USD,A,6726
001417,1995-06-30,1995,INDL,C,D,STD,USD,A,6726
001417,1996-06-30,1996,INDL,C,D,STD,USD,A,6726
001417,1997-06-30,1997,INDL,C,D,STD,USD,A,6726
001417,1998-06-30,1998,INDL,C,D,STD,USD,A,6726
001417,1999-06-30,1999,INDL,C,D,STD,USD,A,6726
001417,2000-06-30,2000,INDL,C,D,STD,USD,A,6726
001417,2001-06-30,2001,INDL,C,D,STD,USD,A,6726
001417,2002-06-30,2002,INDL,C,D,STD,USD,A,6726
001417,2003-06-30,2003,INDL,C,D,STD,USD,A,6726
001417,2004-06-30,2004,INDL,C,D,STD,USD,A,6726
001417,2005-06-30,2005,INDL,C,D,STD,USD,A,6726
001417,2006-06-30,2006,INDL,C,D,STD,USD,A,6726
001417,2007-06-30,2007,INDL,C,D,STD,USD,A,6726
001417,2008-06-30,2008,INDL,C,D,STD,USD,A,6726
001417,2009-06-30,2009,INDL,C,D,STD,USD,A,6726
001417,2010-06-30,2010,INDL,C,D,STD,USD,A,6726
001440,1987-12-31,1987,INDL,C,D,STD,USD,A,4911
001440,1988-12-31,1988,INDL,C,D,STD,USD,A,4911
001440,1989-12-31,1989,INDL,C,D,STD,USD,A,4911
001440,1990-12-31,1990,INDL,C,D,STD,USD,A,4911
001440,1991-12-31,1991,INDL,C,D,STD,USD,A,4911
001440,1992-12-31,1992,INDL,C,D,STD,USD,A,4911
001440,1993-12-31,1993,INDL,C,D,STD,USD,A,4911
001440,1994-12-31,1994,INDL,C,D,STD,USD,A,4911
001440,1995-12-31,1995,INDL,C,D,STD,USD,A,4911
001440,1996-12-31,1996,INDL,C,D,STD,USD,A,4911
001440,1997-12-31,1997,INDL,C,D,STD,USD,A,4911
001440,1998-12-31,1998,INDL,C,D,STD,USD,A,4911
001440,1999-12-31,1999,INDL,C,D,STD,USD,A,4911
001440,2000-12-31,2000,INDL,C,D,STD,USD,A,4911
001440,2001-12-31,2001,INDL,C,D,STD,USD,A,4911
001440,2002-12-31,2002,INDL,C,D,STD,USD,A,4911
001440,2003-12-31,2003,INDL,C,D,STD,USD,A,4911
001440,2004-12-31,2004,INDL,C,D,STD,USD,A,4911
001440,2005-12-31,2005,INDL,C,D,STD,USD,A,4911
001440,2006-12-31,2006,INDL,C,D,STD,USD,A,4911
001440,2007-12-31,2007,INDL,C,D,STD,USD,A,4911
001440,2008-12-31,2008,INDL,C,D,STD,USD,A,4911
001440,2009-12-31,2009,INDL,C,D,STD,USD,A,4911
001440,2010-12-31,2010,INDL,C,D,STD,USD,A,4911
001447,1987-12-31,1987,INDL,C,D,STD,USD,A,6141
001447,1988-12-31,1988,INDL,C,D,STD,USD,A,6141
001447,1989-12-31,1989,INDL,C,D,STD,USD,A,6141
001447,1990-12-31,1990,INDL,C,D,STD,USD,A,6141
001447,1991-12-31,1991,INDL,C,D,STD,USD,A,6141
001447,1992-12-31,1992,INDL,C,D,STD,USD,A,6141
001447,1993-12-31,1993,INDL,C,D,STD,USD,A,6141
001447,1994-12-31,1994,INDL,C,D,STD,USD,A,6141
001447,1995-12-31,1995,INDL,C,D,STD,USD,A,6141
001447,1996-12-31,1996,INDL,C,D,STD,USD,A,6141
001447,1997-12-31,1997,INDL,C,D,STD,USD,A,6141
001447,1998-12-31,1998,INDL,C,D,STD,USD,A,6141
001447,1999-12-31,1999,INDL,C,D,STD,USD,A,6141
001447,2000-12-31,2000,INDL,C,D,STD,USD,A,6141
001447,2001-12-31,2001,INDL,C,D,STD,USD,A,6141
001447,2002-12-31,2002,INDL,C,D,STD,USD,A,6141
001447,2003-12-31,2003,INDL,C,D,STD,USD,A,6141
001447,2004-12-31,2004,INDL,C,D,STD,USD,A,6141
001447,2005-12-31,2005,INDL,C,D,STD,USD,A,6141
001447,2006-12-31,2006,INDL,C,D,STD,USD,A,6141
001447,2007-12-31,2007,INDL,C,D,STD,USD,A,6141
001447,2008-12-31,2008,INDL,C,D,STD,USD,A,6141
001447,2009-12-31,2009,INDL,C,D,STD,USD,A,6141
001447,2010-12-31,2010,INDL,C,D,STD,USD,A,6141
001449,1987-12-31,1987,INDL,C,D,STD,USD,A,6321
001449,1988-12-31,1988,INDL,C,D,STD,USD,A,6321
001449,1989-12-31,1989,INDL,C,D,STD,USD,A,6321
001449,1990-12-31,1990,INDL,C,D,STD,USD,A,6321
001449,1991-12-31,1991,INDL,C,D,STD,USD,A,6321
001449,1992-12-31,1992,INDL,C,D,STD,USD,A,6321
001449,1993-12-31,1993,INDL,C,D,STD,USD,A,6321
001449,1994-12-31,1994,INDL,C,D,STD,USD,A,6321
001449,1995-12-31,1995,INDL,C,D,STD,USD,A,6321
001449,1996-12-31,1996,INDL,C,D,STD,USD,A,6321
001449,1997-12-31,1997,INDL,C,D,STD,USD,A,6321
001449,1998-12-31,1998,INDL,C,D,STD,USD,A,6321
001449,1999-12-31,1999,INDL,C,D,STD,USD,A,6321
001449,2000-12-31,2000,INDL,C,D,STD,USD,A,6321
001449,2001-12-31,2001,INDL,C,D,STD,USD,A,6321
001449,2002-12-31,2002,INDL,C,D,STD,USD,A,6321
001449,2003-12-31,2003,INDL,C,D,STD,USD,A,6321
001449,2004-12-31,2004,INDL,C,D,STD,USD,A,6321
001449,2005-12-31,2005,INDL,C,D,STD,USD,A,6321
001449,2006-12-31,2006,INDL,C,D,STD,USD,A,6321
001449,2007-12-31,2007,INDL,C,D,STD,USD,A,6321
001449,2008-12-31,2008,INDL,C,D,STD,USD,A,6321
001449,2009-12-31,2009,INDL,C,D,STD,USD,A,6321
001449,2010-12-31,2010,INDL,C,D,STD,USD,A,6321
001487,1987-12-31,1987,INDL,C,D,STD,USD,A,6331
001487,1988-12-31,1988,INDL,C,D,STD,USD,A,6331
001487,1989-12-31,1989,INDL,C,D,STD,USD,A,6331
001487,1990-12-31,1990,INDL,C,D,STD,USD,A,6331
001487,1991-12-31,1991,INDL,C,D,STD,USD,A,6331
001487,1992-12-31,1992,INDL,C,D,STD,USD,A,6331
001487,1993-12-31,1993,INDL,C,D,STD,USD,A,6331
001487,1994-12-31,1994,INDL,C,D,STD,USD,A,6331
001487,1995-12-31,1995,INDL,C,D,STD,USD,A,6331
001487,1996-12-31,1996,INDL,C,D,STD,USD,A,6331
001487,1997-12-31,1997,INDL,C,D,STD,USD,A,6331
001487,1998-12-31,1998,INDL,C,D,STD,USD,A,6331
001487,1999-12-31,1999,INDL,C,D,STD,USD,A,6331
001487,2000-12-31,2000,INDL,C,D,STD,USD,A,6331
001487,2001-12-31,2001,INDL,C,D,STD,USD,A,6331
001487,2002-12-31,2002,INDL,C,D,STD,USD,A,6331
001487,2003-12-31,2003,INDL,C,D,STD,USD,A,6331
001487,2004-12-31,2004,INDL,C,D,STD,USD,A,6331
001487,2005-12-31,2005,INDL,C,D,STD,USD,A,6331
001487,2006-12-31,2006,INDL,C,D,STD,USD,A,6331
001487,2007-12-31,2007,INDL,C,D,STD,USD,A,6331
001487,2008-12-31,2008,INDL,C,D,STD,USD,A,6331
001487,2009-12-31,2009,INDL,C,D,STD,USD,A,6331
001487,2010-12-31,2010,INDL,C,D,STD,USD,A,6331
001545,1987-12-31,1987,INDL,C,D,STD,USD,A,6512
001545,1988-12-31,1988,INDL,C,D,STD,USD,A,6512
001545,1989-12-31,1989,INDL,C,D,STD,USD,A,6512
001545,1990-12-31,1990,INDL,C,D,STD,USD,A,6512
001545,1991-12-31,1991,INDL,C,D,STD,USD,A,6512
001545,1992-12-31,1992,INDL,C,D,STD,USD,A,6512
001545,1993-12-31,1993,INDL,C,D,STD,USD,A,6512
001545,1994-12-31,1994,INDL,C,D,STD,USD,A,6512
001545,1995-12-31,1995,INDL,C,D,STD,USD,A,6512
001545,1996-12-31,1996,INDL,C,D,STD,USD,A,6512
001545,1997-12-31,1997,INDL,C,D,STD,USD,A,6512
001545,1998-12-31,1998,INDL,C,D,STD,USD,A,6512
001545,1999-12-31,1999,INDL,C,D,STD,USD,A,6512
001545,2000-12-31,2000,INDL,C,D,STD,USD,A,6512
001545,2001-12-31,2001,INDL,C,D,STD,USD,A,6512
001545,2002-12-31,2002,INDL,C,D,STD,USD,A,6512
001545,2003-12-31,2003,INDL,C,D,STD,USD,A,6512
001545,2004-12-31,2004,INDL,C,D,STD,USD,A,6512
001545,2005-12-31,2005,INDL,C,D,STD,USD,A,6512
001545,2006-12-31,2006,INDL,C,D,STD,USD,A,6512
001545,2007-12-31,2007,INDL,C,D,STD,USD,A,6512
001545,2008-12-31,2008,INDL,C,D,STD,USD,A,6512
001545,2009-12-31,2009,INDL,C,D,STD,USD,A,6512
001545,2010-12-31,2010,INDL,C,D,STD,USD,A,6512
001559,1987-12-31,1987,INDL,C,D,STD,USD,A,8090
001559,1988-12-31,1988,INDL,C,D,STD,USD,A,8090
001559,1989-12-31,1989,INDL,C,D,STD,USD,A,8090
001559,1990-12-31,1990,INDL,C,D,STD,USD,A,8090
001559,1991-12-31,1991,INDL,C,D,STD,USD,A,8090
001559,1992-12-31,1992,INDL,C,D,STD,USD,A,8090
001559,1993-12-31,1993,INDL,C,D,STD,USD,A,8090
001559,1994-12-31,1994,INDL,C,D,STD,USD,A,8090
001559,1995-12-31,1995,INDL,C,D,STD,USD,A,8090
001559,1996-12-31,1996,INDL,C,D,STD,USD,A,8090
001559,1997-12-31,1997,INDL,C,D,STD,USD,A,8090
001559,1998-12-31,1998,INDL,C,D,STD,USD,A,8090
001559,1999-12-31,1999,INDL,C,D,STD,USD,A,8090
001559,2000-12-31,2000,INDL,C,D,STD,USD,A,8090
001559,2001-12-31,2001,INDL,C,D,STD,USD,A,8090
001559,2002-12-31,2002,INDL,C,D,STD,USD,A,8090
001559,2003-12-31,2003,INDL,C,D,STD,USD,A,8090
001559,2004-12-31,2004,INDL,C,D,STD,USD,A,8090
001559,2005-12-31,2005,INDL,C,D,STD,USD,A,8090
001559,2006-12-31,2006,INDL,C,D,STD,USD,A,8090
001559,2007-12-31,2007,INDL,C,D,STD,USD,A,8090
001559,2008-12-31,2008,INDL,C,D,STD,USD,A,8090
001559,2009-12-31,2009,INDL,C,D,STD,USD,A,8090
001559,2010-12-31,2010,INDL,C,D,STD,USD,A,8090
001562,1988-04-30,1987,INDL,C,D,STD,USD,A,7372
001562,1989-04-30,1988,INDL,C,D,STD,USD,A,7372
001562,1990-04-30,1989,INDL,C,D,STD,USD,A,7372
001562,1991-04-30,1990,INDL,C,D,STD,USD,A,7372
001562,1992-04-30,1991,INDL,C,D,STD,USD,A,7372
001562,1993-04-30,1992,INDL,C,D,STD,USD,A,7372
001562,1994-04-30,1993,INDL,C,D,STD,USD,A,7372
001562,1995-04-30,1994,INDL,C,D,STD,USD,A,7372
001562,1996-04-30,1995,INDL,C,D,STD,USD,A,7372
001562,1997-04-30,1996,INDL,C,D,STD,USD,A,7372
001562,1998-04-30,1997,INDL,C,D,STD,USD,A,7372
001562,1999-04-30,1998,INDL,C,D,STD,USD,A,7372
001562,2000-04-30,1999,INDL,C,D,STD,USD,A,7372
001562,2001-04-30,2000,INDL,C,D,STD,USD,A,7372
001562,2002-04-30,2001,INDL,C,D,STD,USD,A,7372
001562,2003-04-30,2002,INDL,C,D,STD,USD,A,7372
001562,2004-04-30,2003,INDL,C,D,STD,USD,A,7372
001562,2005-04-30,2004,INDL,C,D,STD,USD,A,7372
001562,2006-04-30,2005,INDL,C,D,STD,USD,A,7372
001562,2007-04-30,2006,INDL,C,D,STD,USD,A,7372
001562,2008-04-30,2007,INDL,C,D,STD,USD,A,7372
001562,2009-04-30,2008,INDL,C,D,STD,USD,A,7372
001562,2010-04-30,2009,INDL,C,D,STD,USD,A,7372
001562,2011-04-30,2010,INDL,C,D,STD,USD,A,7372
001585,1987-12-31,1987,INDL,C,D,STD,USD,A,2870
001585,1988-12-31,1988,INDL,C,D,STD,USD,A,2870
001585,1989-12-31,1989,INDL,C,D,STD,USD,A,2870
001585,1990-12-31,1990,INDL,C,D,STD,USD,A,2870
001585,1991-12-31,1991,INDL,C,D,STD,USD,A,2870
001585,1992-12-31,1992,INDL,C,D,STD,USD,A,2870
001585,1993-12-31,1993,INDL,C,D,STD,USD,A,2870
001585,1994-12-31,1994,INDL,C,D,STD,USD,A,2870
001585,1995-12-31,1995,INDL,C,D,STD,USD,A,2870
001585,1996-12-31,1996,INDL,C,D,STD,USD,A,2870
001585,1997-12-31,1997,INDL,C,D,STD,USD,A,2870
001585,1998-12-31,1998,INDL,C,D,STD,USD,A,2870
001585,1999-12-31,1999,INDL,C,D,STD,USD,A,2870
001585,2000-12-31,2000,INDL,C,D,STD,USD,A,2870
001585,2001-12-31,2001,INDL,C,D,STD,USD,A,2870
001585,2002-12-31,2002,INDL,C,D,STD,USD,A,2870
001585,2003-12-31,2003,INDL,C,D,STD,USD,A,2870
001585,2004-12-31,2004,INDL,C,D,STD,USD,A,2870
001585,2005-12-31,2005,INDL,C,D,STD,USD,A,2870
001585,2006-12-31,2006,INDL,C,D,STD,USD,A,2870
001585,2007-12-31,2007,INDL,C,D,STD,USD,A,2870
001585,2008-12-31,2008,INDL,C,D,STD,USD,A,2870
001585,2009-12-31,2009,INDL,C,D,STD,USD,A,2870
001585,2010-12-31,2010,INDL,C,D,STD,USD,A,2870
001598,1987-12-31,1987,INDL,C,D,STD,USD,A,3823
001598,1988-12-31,1988,INDL,C,D,STD,USD,A,3823
001598,1989-12-31,1989,INDL,C,D,STD,USD,A,3823
001598,1990-12-31,1990,INDL,C,D,STD,USD,A,3823
001598,1991-12-31,1991,INDL,C,D,STD,USD,A,3823
001598,1992-12-31,1992,INDL,C,D,STD,USD,A,3823
001598,1993-12-31,1993,INDL,C,D,STD,USD,A,3823
001598,1994-12-31,1994,INDL,C,D,STD,USD,A,3823
001598,1995-12-31,1995,INDL,C,D,STD,USD,A,3823
001598,1996-12-31,1996,INDL,C,D,STD,USD,A,3823
001598,1997-12-31,1997,INDL,C,D,STD,USD,A,3823
001598,1998-12-31,1998,INDL,C,D,STD,USD,A,3823
001598,1999-12-31,1999,INDL,C,D,STD,USD,A,3823
001598,2000-12-31,2000,INDL,C,D,STD,USD,A,3823
001598,2001-12-31,2001,INDL,C,D,STD,USD,A,3823
001598,2002-12-31,2002,INDL,C,D,STD,USD,A,3823
001598,2003-12-31,2003,INDL,C,D,STD,USD,A,3823
001598,2004-12-31,2004,INDL,C,D,STD,USD,A,3823
001598,2005-12-31,2005,INDL,C,D,STD,USD,A,3823
001598,2006-12-31,2006,INDL,C,D,STD,USD,A,3823
001598,2007-12-31,2007,INDL,C,D,STD,USD,A,3823
001598,2008-12-31,2008,INDL,C,D,STD,USD,A,3823
001598,2009-12-31,2009,INDL,C,D,STD,USD,A,3823
001598,2010-12-31,2010,INDL,C,D,STD,USD,A,3823
001602,1988-03-31,1987,INDL,C,D,STD,USD,A,2836
001602,1989-03-31,1988,INDL,C,D,STD,USD,A,2836
001602,1990-03-31,1989,INDL,C,D,STD,USD,A,2836
001602,1991-03-31,1990,INDL,C,D,STD,USD,A,2836
001602,1991-12-31,1991,INDL,C,D,STD,USD,A,2836
001602,1992-12-31,1992,INDL,C,D,STD,USD,A,2836
001602,1993-12-31,1993,INDL,C,D,STD,USD,A,2836
001602,1994-12-31,1994,INDL,C,D,STD,USD,A,2836
001602,1995-12-31,1995,INDL,C,D,STD,USD,A,2836
001602,1996-12-31,1996,INDL,C,D,STD,USD,A,2836
